lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,timestamp,phase
4.448703,4.523797,1.51381,5.627731,3.513581,1.44325,4.980457,1.674694,1.757714,5.083292,4.310394,1.738582,4.239925,4.539317,1.550947,5.650639,3.556196,1.428405,5756236,Stroke
4.464799,4.443528,1.523753,5.624025,3.623843,1.42524,4.984304,1.674869,1.757601,5.084734,4.301567,1.738866,4.277053,4.474095,1.551044,5.626788,3.627971,1.410274,5756268,Stroke
4.469065,4.307296,1.530747,5.620708,3.754607,1.4179,4.986541,1.67485,1.757576,5.083301,4.298112,1.739062,4.442564,4.252737,1.540283,5.553366,3.592236,1.391573,5756299,Stroke
4.890511,4.185708,1.526713,5.614198,3.890868,1.413961,4.990046,1.674881,1.757438,5.081169,4.293747,1.739374,4.467156,4.213921,1.540966,5.584991,3.85499,1.397572,5756330,Stroke
5.806976,4.111993,1.489045,5.602072,3.976446,1.412266,4.991614,1.674789,1.757314,5.081422,4.293633,1.739424,4.500488,4.103403,1.541868,5.579361,4.057756,1.405593,5756361,Stroke
5.776909,4.149059,1.469781,5.585234,4.101749,1.414803,4.992899,1.674394,1.757199,5.080688,4.291911,1.739525,5.160347,4.055863,1.501364,5.57536,4.091647,1.409216,5756392,Stroke
4.973684,3.791658,1.478217,5.563206,4.255808,1.436993,4.995267,1.674221,1.757121,5.079178,4.293424,1.739549,4.584363,3.651661,1.501884,5.636617,4.315663,1.454369,5756470,Stroke
4.683588,3.359162,1.4806,5.557348,4.303406,1.449539,4.995656,1.675039,1.757138,5.080297,4.294311,1.73959,4.584729,3.643457,1.501153,5.631087,4.311782,1.464784,5756564,Stroke
4.506371,3.603372,1.525432,5.550359,4.339724,1.463531,4.996339,1.675271,1.756985,5.081724,4.292994,1.739771,4.551404,3.598094,1.501414,5.611188,4.320913,1.469103,5756626,Stroke
4.486055,3.610857,1.504469,5.526483,4.327365,1.492372,4.997408,1.677158,1.756645,5.083663,4.290266,1.740049,4.522374,3.582124,1.485719,5.480276,4.261358,1.496374,5756642,Stroke
4.461016,3.668649,1.487559,5.503593,4.262128,1.503541,4.997427,1.677994,1.756575,5.083871,4.290161,1.740044,4.510492,3.619191,1.469645,5.605978,4.246449,1.521283,5756673,Stroke
4.44579,3.772205,1.473469,5.476695,4.18093,1.515417,4.997216,1.67857,1.756427,5.084587,4.290565,1.740012,4.512282,3.757221,1.445414,5.446836,4.1488,1.525097,5756704,Stroke
4.426248,3.902547,1.467687,5.676728,3.921717,1.496055,4.996283,1.679133,1.756326,5.083807,4.290689,1.739987,4.513165,3.814902,1.436373,5.462742,4.093281,1.528236,5756736,Stroke
4.429423,3.974459,1.46336,5.41931,3.83972,1.537514,4.996048,1.679556,1.756322,5.081037,4.291146,1.739954,4.497601,3.910929,1.438342,5.457008,3.968526,1.536729,5756751,Stroke
4.438299,4.07574,1.461727,5.422833,3.817522,1.537781,4.995289,1.679746,1.756311,5.080462,4.292523,1.739881,4.448581,4.010575,1.455107,5.46931,3.823178,1.536538,5756782,Stroke
4.445337,4.162416,1.465117,5.427061,3.758628,1.537406,4.99525,1.679792,1.756325,5.079179,4.294667,1.739771,4.443158,4.074757,1.452791,5.476922,3.765936,1.536116,5756814,Stroke
4.461483,4.211361,1.46813,5.432456,3.716779,1.534797,4.995055,1.679328,1.756403,5.073434,4.294896,1.739769,4.453552,4.12726,1.465675,5.504028,3.718418,1.534312,5756845,Stroke
4.47002,4.238525,1.472179,5.443105,3.653756,1.52899,4.994791,1.678775,1.756448,5.069407,4.294488,1.73978,4.324551,4.410259,1.517635,5.510689,3.684117,1.530279,5756876,Stroke
4.480305,4.258936,1.479519,5.456595,3.635939,1.520796,4.995143,1.678504,1.756766,5.068628,4.294715,1.739789,4.401049,4.356751,1.508152,5.514316,3.67161,1.524859,5756907,Retraction
4.498449,4.274169,1.486368,5.461532,3.637164,1.511194,4.994571,1.67794,1.756903,5.067179,4.294638,1.739853,4.442863,4.348166,1.505955,5.396852,3.508954,1.481642,5756938,Retraction
4.533634,4.265206,1.501616,5.459362,3.713834,1.489121,4.994693,1.676998,1.757322,5.066083,4.294001,1.740181,4.490093,4.311003,1.513044,5.432346,3.603726,1.467223,5756970,Retraction
4.541748,4.2384,1.50794,5.459418,3.793917,1.482714,4.994388,1.676123,1.757611,5.064455,4.292459,1.740553,4.524591,4.25776,1.517149,5.403314,3.694329,1.457994,5757001,Retraction
4.552321,4.197891,1.511603,5.456653,3.852962,1.481004,4.994046,1.675755,1.75771,5.0615,4.291624,1.740911,4.541166,4.220759,1.518723,5.391042,3.740421,1.455172,5757032,Retraction
4.560437,4.166775,1.513435,5.436724,3.916386,1.482394,4.993613,1.675137,1.757959,5.056912,4.289851,1.741341,4.544677,4.175644,1.520048,4.677457,4.128059,1.511891,5757063,Retraction
5.26215,4.040726,1.516412,5.418452,3.964882,1.487964,4.993346,1.674337,1.757998,5.054047,4.288806,1.741674,4.900476,4.063796,1.572482,5.011849,4.047392,1.499406,5757094,Retraction
4.568291,4.125134,1.5141,5.39599,4.004444,1.496313,4.992805,1.673543,1.758086,5.051345,4.287952,1.741946,4.777141,4.066462,1.544692,4.700524,4.022656,1.500901,5757126,Retraction
4.569748,4.121618,1.513852,5.346591,4.036386,1.504781,4.992461,1.67312,1.758152,5.050797,4.288107,1.742303,4.780969,4.071951,1.545177,5.00308,4.065522,1.54297,5757172,Retraction
4.570943,4.120998,1.513609,4.633989,4.033635,1.488941,4.991565,1.6729,1.758339,5.050789,4.289029,1.742522,4.897502,4.087563,1.569357,5.006747,4.080123,1.541403,5757204,Retraction
4.580392,4.126799,1.51261,4.629613,4.063283,1.488998,4.991907,1.672006,1.758569,5.047602,4.288542,1.742873,4.839802,4.117064,1.552684,5.002781,4.099246,1.54167,5757235,Retraction
4.661191,4.150488,1.502297,4.657831,4.121761,1.481331,4.991879,1.671914,1.758625,5.045661,4.28885,1.742993,4.828889,4.123333,1.550016,5.023808,4.139078,1.536342,5757266,Retraction
5.432679,4.029975,1.491992,4.642782,4.169744,1.482313,4.992159,1.671435,1.758677,5.042707,4.28723,1.743362,4.996918,4.05102,1.59319,5.008333,4.166325,1.537537,5757297,Retraction
5.445706,4.037814,1.493103,4.645163,4.223205,1.481532,4.993462,1.670296,1.75861,5.040737,4.284312,1.743822,5.004536,4.056518,1.593311,5.008724,4.202561,1.537125,5757344,Retraction
5.363334,4.103281,1.489194,4.628351,4.251608,1.483388,4.994859,1.66982,1.75871,5.03948,4.284016,1.743985,4.99308,4.100978,1.584674,4.996668,4.228047,1.537662,5757375,Retraction
5.340481,4.119149,1.488569,4.944853,4.228578,1.522604,4.995668,1.669569,1.758777,5.039231,4.283905,1.744025,4.990034,4.111199,1.582564,4.980099,4.246344,1.540791,5757422,Retraction
5.339331,4.121227,1.4892,4.600635,4.286798,1.488012,4.996608,1.669439,1.758873,5.038195,4.283069,1.744171,4.994639,4.112218,1.5821,4.974374,4.254383,1.540584,5757469,Rest
5.228772,4.29257,1.492458,4.962573,4.226522,1.523051,4.998478,1.669062,1.758974,5.03802,4.278327,1.744283,4.880085,4.255607,1.551403,4.880059,4.430362,1.58268,5757500,Rest
5.340796,4.258467,1.48995,4.461695,4.545138,1.552222,4.999009,1.668639,1.758958,5.039127,4.276459,1.744299,4.996325,4.201474,1.582612,4.870517,4.448316,1.588713,5757547,Rest
5.340932,4.260444,1.489999,4.945292,4.252153,1.527259,5.00032,1.667695,1.758921,5.039416,4.276474,1.744306,4.997723,4.202464,1.582509,4.872149,4.440567,1.586966,5757562,Rest
5.33462,4.268096,1.48977,4.992785,4.258032,1.528174,5.00155,1.667641,1.758969,5.040317,4.276351,1.744322,4.995944,4.207021,1.582178,4.954311,4.323961,1.547294,5757594,Rest
5.329468,4.272147,1.489532,4.998339,4.259748,1.528072,5.002279,1.667489,1.75882,5.040441,4.276906,1.744285,4.996095,4.209811,1.581694,4.9695,4.324574,1.551922,5757687,Rest
5.32921,4.272427,1.489514,4.587466,4.372906,1.501588,5.003115,1.667267,1.758768,5.040722,4.276388,1.744276,4.997305,4.209316,1.581806,4.968781,4.324088,1.551372,5757734,Rest
5.330229,4.27281,1.489502,5.023563,4.251348,1.524951,5.003727,1.667049,1.758734,5.041561,4.276514,1.744257,4.998396,4.209236,1.581979,4.967692,4.324722,1.551207,5757781,Rest
5.330329,4.272172,1.489409,4.604327,4.371585,1.499728,5.004456,1.666915,1.758543,5.041977,4.276397,1.744251,5.003275,4.209427,1.581469,4.982323,4.320485,1.550414,5757812,Rest
5.328089,4.271501,1.488763,4.603786,4.37006,1.499279,5.005319,1.667333,1.75829,5.042635,4.277268,1.744121,5.002394,4.209319,1.581053,4.981688,4.319153,1.549994,5757843,Rest
5.325979,4.268174,1.488201,4.964364,4.267724,1.522309,5.006213,1.667534,1.758044,5.042226,4.277271,1.744058,5.000615,4.206707,1.580916,4.983968,4.318882,1.5505,5757874,Rest
5.325684,4.267869,1.487983,4.968862,4.254857,1.522059,5.008234,1.668059,1.757878,5.042177,4.276425,1.743983,5.001703,4.206316,1.580712,4.989571,4.313298,1.549149,5757906,Rest
5.296734,4.220286,1.478217,4.957278,4.263738,1.521028,5.00996,1.66794,1.757323,5.042616,4.275349,1.743704,4.981846,4.174571,1.5743,4.975363,4.322137,1.550889,5757937,Rest
5.296143,4.220196,1.478127,4.9604,4.257353,1.520971,5.011033,1.666936,1.756935,5.04181,4.271975,1.743495,4.984702,4.174866,1.573746,4.978202,4.320703,1.550388,5757968,Rest
5.290516,4.222354,1.477459,4.963296,4.253683,1.520754,5.011672,1.66709,1.756619,5.041159,4.271034,1.743334,4.982335,4.176353,1.573108,4.973949,4.322304,1.550214,5758015,Rest
5.286503,4.22151,1.476861,4.589134,4.374505,1.500868,5.01193,1.666982,1.756402,5.041183,4.271474,1.743062,4.980439,4.175921,1.572597,4.971136,4.321716,1.55022,5758046,Rest
5.270718,4.217445,1.475349,4.593153,4.374107,1.499457,5.012078,1.667168,1.756284,5.041358,4.271113,1.742892,4.974459,4.17349,1.570912,4.974275,4.320566,1.549042,5758077,Rest
4.98191,4.192533,1.516867,4.601207,4.36426,1.494467,5.012813,1.666403,1.756238,5.043567,4.271643,1.742399,4.966088,4.171621,1.565606,4.979948,4.312765,1.54485,5758218,Rest
4.980955,4.191864,1.516704,4.599388,4.353862,1.492493,5.01228,1.66605,1.756075,5.044166,4.273325,1.74174,4.959972,4.17066,1.562363,4.978273,4.304294,1.542898,5758233,Rest
4.979734,4.191442,1.516579,4.610402,4.339817,1.488513,5.012216,1.665961,1.756089,5.04376,4.273727,1.741476,4.957407,4.170362,1.561909,4.986596,4.293593,1.539838,5758249,Rest
4.978971,4.191883,1.516415,4.613636,4.334663,1.487227,5.01231,1.665461,1.756068,5.045222,4.275166,1.741001,4.955527,4.171156,1.561388,4.988936,4.28926,1.538836,5758296,Rest
4.978616,4.19162,1.516381,4.611334,4.334408,1.486655,5.012244,1.665398,1.756057,5.045112,4.274146,1.74081,4.955588,4.171071,1.561487,4.986762,4.288925,1.538218,5758311,Rest
5.163027,4.267268,1.471004,4.605531,4.330242,1.486637,5.012293,1.665445,1.75606,5.044852,4.273859,1.740616,4.837179,4.236364,1.534984,4.982693,4.287437,1.537778,5758342,Rest
5.312671,4.161656,1.504332,4.604812,4.326889,1.485675,5.011969,1.665424,1.756026,5.045356,4.274114,1.740384,4.949314,4.157322,1.559976,4.981554,4.28489,1.536961,5758374,Rest
4.937975,4.207385,1.513682,4.593649,4.325205,1.483792,5.012026,1.66536,1.755988,5.044877,4.274336,1.740246,4.948421,4.157222,1.560125,4.970137,4.287243,1.535272,5758420,Rest
5.310489,4.161701,1.504665,4.597898,4.323454,1.484308,5.011943,1.665288,1.755941,5.044385,4.27601,1.740005,4.947135,4.157434,1.5603,4.973444,4.284548,1.53603,5758452,Rest
4.943636,4.208596,1.513806,4.602634,4.321865,1.484073,5.011943,1.665251,1.755896,5.043716,4.276166,1.739915,4.945237,4.157495,1.560721,4.977537,4.281877,1.535943,5758483,Rest
5.316946,4.171118,1.505279,4.594547,4.311378,1.480752,5.012041,1.665061,1.755877,5.041627,4.275821,1.739813,4.952621,4.164778,1.560639,4.970334,4.281671,1.532633,5758545,Rest
5.308725,4.173055,1.503464,4.59611,4.312434,1.480765,5.012095,1.664828,1.755862,5.041623,4.27641,1.739695,4.946195,4.166424,1.559287,4.971292,4.280757,1.53277,5758592,Rest
5.158176,4.27464,1.470347,4.59782,4.312573,1.480518,5.012064,1.664977,1.755877,5.041389,4.277192,1.739627,4.833239,4.242626,1.534458,4.972391,4.279862,1.532668,5758670,Rest
5.158154,4.2726,1.470401,5.055366,4.164933,1.514085,5.012322,1.664973,1.755929,5.040779,4.279362,1.739483,4.83313,4.241222,1.534503,4.969378,4.279952,1.532811,5758701,Rest
5.158085,4.271971,1.470431,4.597265,4.314291,1.481946,5.012372,1.665246,1.755966,5.040292,4.280988,1.739383,4.833063,4.240771,1.534532,4.971514,4.279214,1.534117,5758732,Rest
4.958689,4.185844,1.51842,4.586869,4.313436,1.481234,5.012419,1.665432,1.755998,5.040295,4.280994,1.739383,4.92653,4.16131,1.554688,4.961507,4.282394,1.533391,5758764,Rest
4.958762,4.186487,1.51832,4.575704,4.313163,1.48248,5.012619,1.665526,1.756044,5.040199,4.281031,1.739403,4.931509,4.159334,1.55608,4.953201,4.284419,1.533854,5758795,Rest
4.959395,4.187345,1.518359,4.566516,4.310268,1.482183,5.012653,1.66573,1.756086,5.039935,4.282246,1.739379,4.932516,4.162018,1.556421,4.944516,4.285846,1.533494,5758826,Rest
4.959661,4.187255,1.518375,4.565085,4.308035,1.482557,5.011993,1.665887,1.756141,5.039759,4.283148,1.739398,4.935682,4.162235,1.557942,4.943253,4.284472,1.53383,5758857,Rest
5.168587,4.271832,1.473557,4.5644,4.309034,1.483045,5.011196,1.666108,1.756168,5.039775,4.283108,1.739428,4.840339,4.24141,1.536993,4.942828,4.284227,1.534212,5758888,Rest
5.167742,4.270824,1.473558,4.557275,4.304842,1.483018,5.010525,1.666105,1.7562,5.039531,4.283443,1.73948,4.839556,4.241051,1.537017,4.936841,4.286551,1.533953,5758920,Rest
5.171032,4.269283,1.474165,4.994006,4.184191,1.516541,5.010114,1.666026,1.756238,5.038936,4.283347,1.739512,4.842102,4.239869,1.537472,4.93638,4.284029,1.533385,5758951,Rest
4.956708,4.189075,1.517548,4.567797,4.315135,1.485846,5.009196,1.665881,1.756501,5.038807,4.283302,1.739579,4.965779,4.156909,1.565903,4.945928,4.285247,1.536975,5759013,Rest
4.956934,4.188989,1.517506,4.560268,4.312665,1.484658,5.009368,1.665943,1.756621,5.038552,4.283524,1.7396,4.964179,4.156396,1.566659,4.938101,4.286593,1.535953,5759060,Rest
4.958175,4.188869,1.517659,4.564987,4.312152,1.48536,5.009402,1.666363,1.756767,5.038263,4.284053,1.739606,4.965208,4.156914,1.566657,4.942869,4.285905,1.536633,5759200,Rest
4.958469,4.188942,1.517681,4.570657,4.309134,1.485281,5.009988,1.666389,1.757067,5.037752,4.284446,1.739645,4.967158,4.157477,1.566486,4.947856,4.281088,1.536711,5759216,Rest
4.959937,4.1891,1.517646,4.556989,4.30259,1.483379,5.011803,1.666266,1.75746,5.037599,4.28465,1.739655,4.968653,4.157165,1.56682,4.934783,4.283358,1.534793,5759232,Rest
4.960618,4.18893,1.517663,4.56467,4.298847,1.48361,5.012148,1.666049,1.757669,5.037487,4.28521,1.739667,4.970013,4.156768,1.567287,4.942181,4.278083,1.535078,5759263,Rest
4.961441,4.188858,1.517638,4.569935,4.294818,1.48482,5.013315,1.6651,1.758111,5.037685,4.285522,1.739698,4.969925,4.156714,1.567303,4.948216,4.276243,1.536091,5759294,Rest
5.162693,4.264428,1.472475,4.571166,4.288963,1.484228,5.0136,1.664699,1.758391,5.037884,4.285954,1.739724,4.836134,4.237857,1.536288,4.949232,4.271469,1.535573,5759325,Rest
5.274624,4.128582,1.496971,5.060275,4.190688,1.525636,5.013912,1.664691,1.758474,5.037996,4.285926,1.739759,4.919994,4.135743,1.554702,4.950928,4.269313,1.536097,5759356,Rest
5.170633,4.262671,1.47433,4.574734,4.286637,1.484547,5.013933,1.664548,1.758616,5.038103,4.285711,1.739828,4.84203,4.23617,1.537715,4.952428,4.267011,1.535961,5759388,Rest
5.170407,4.262748,1.474379,4.576559,4.286936,1.484551,5.015267,1.663718,1.759125,5.038909,4.285317,1.739908,4.841819,4.236089,1.53776,4.953781,4.265298,1.536067,5759403,Rest
5.169429,4.262156,1.474611,4.575176,4.284679,1.484909,5.015707,1.663632,1.759233,5.039285,4.285533,1.739919,4.840874,4.235447,1.537994,4.954277,4.265947,1.535911,5759434,Rest
5.170391,4.26223,1.474432,4.570011,4.284102,1.485209,5.015908,1.663224,1.759264,5.039277,4.286066,1.739918,4.841816,4.235474,1.537807,4.950511,4.267138,1.535813,5759481,Rest
4.982467,4.190514,1.518506,4.598329,4.286539,1.487874,5.016461,1.6631,1.759395,5.040063,4.28667,1.739966,5.046,4.269591,1.592884,4.97459,4.263928,1.539639,5759497,Rest
5.171319,4.252326,1.474475,4.588827,4.284757,1.486766,5.016507,1.663107,1.759434,5.040085,4.286721,1.739983,4.842387,4.228363,1.537813,4.96691,4.265949,1.538054,5759528,Rest
5.171888,4.252094,1.474566,4.589663,4.28644,1.486599,5.016776,1.663045,1.759502,5.04024,4.286372,1.74003,4.842813,4.228094,1.53787,4.967259,4.265277,1.537989,5759575,Rest
5.175221,4.25211,1.474082,4.579521,4.283372,1.485727,5.018389,1.663014,1.759671,5.040012,4.286317,1.740061,4.845985,4.228857,1.537356,4.957221,4.266294,1.537139,5759590,Rest
5.173201,4.251795,1.474549,5.028253,4.203697,1.52265,5.01848,1.663189,1.759727,5.040181,4.286345,1.740059,4.843857,4.228581,1.537797,4.956078,4.265956,1.537331,5759622,Rest
4.986509,4.192022,1.518392,4.579204,4.284412,1.485901,5.019468,1.663058,1.75999,5.040556,4.286498,1.740106,4.990036,4.1402,1.573449,4.956898,4.265057,1.537272,5759684,Rest
5.179298,4.207804,1.475331,4.578608,4.286129,1.486218,5.019363,1.662802,1.760137,5.040661,4.286271,1.740154,4.848361,4.195669,1.538363,4.956277,4.264741,1.537559,5759715,Rest
5.179841,4.21568,1.475493,5.011022,4.213718,1.520638,5.019365,1.662451,1.760334,5.04073,4.286435,1.740171,4.848795,4.201454,1.538481,4.962552,4.263231,1.538831,5759746,Rest
5.186555,4.222557,1.476641,4.585619,4.286316,1.487332,5.019431,1.662169,1.760462,5.040678,4.286151,1.740224,4.853896,4.207109,1.539271,4.962412,4.262957,1.538887,5759778,Rest
5.185602,4.225065,1.47657,4.583564,4.284915,1.487407,5.019409,1.661815,1.760475,5.040814,4.286262,1.740234,4.853056,4.209018,1.539215,4.96072,4.261772,1.538854,5759824,Rest
5.18535,4.226391,1.476548,4.999302,4.206791,1.520347,5.019882,1.661764,1.76057,5.04067,4.286341,1.740237,4.852857,4.210002,1.539196,4.966458,4.261664,1.539797,5759856,Rest
5.184476,4.22833,1.476436,4.583219,4.28355,1.487671,5.02013,1.661351,1.760723,5.040696,4.286252,1.740267,4.852062,4.211586,1.539094,4.960263,4.263233,1.539189,5759887,Rest
5.198102,4.233341,1.47944,4.994051,4.208385,1.519974,5.020518,1.66119,1.760805,5.04083,4.286226,1.740305,4.862191,4.215456,1.54133,4.957954,4.263397,1.538836,5759918,Rest
5.196317,4.229532,1.479062,4.587082,4.283719,1.488103,5.021774,1.660931,1.76106,5.040639,4.285646,1.740365,4.860782,4.212559,1.541039,4.964085,4.263494,1.539625,5759949,Rest
5.357825,4.11973,1.519228,4.991577,4.210259,1.519388,5.022769,1.659824,1.761776,5.040618,4.285651,1.740367,4.981798,4.130334,1.571144,4.961916,4.264111,1.539148,5759980,Rest
5.17179,4.238442,1.47398,4.973226,4.224846,1.518205,5.023085,1.658968,1.762255,5.040981,4.285392,1.740383,4.842135,4.219397,1.537176,4.964581,4.266633,1.539582,5800012,Rest
5.172554,4.239414,1.474092,4.587152,4.291773,1.487931,5.023423,1.656055,1.763916,5.040701,4.28384,1.740404,4.842437,4.219775,1.53718,4.963681,4.265785,1.539473,5800043,Rest
5.172698,4.242423,1.473974,4.591669,4.294103,1.488352,5.025431,1.652529,1.765854,5.042553,4.281349,1.740429,4.842395,4.220666,1.536991,4.967729,4.264174,1.53994,5800090,Rest
5.177301,4.248031,1.474599,4.606219,4.295259,1.490268,5.030269,1.649383,1.767756,5.044229,4.280111,1.740444,4.845691,4.223801,1.537299,4.9821,4.262812,1.541842,5800136,Rest
5.181843,4.253637,1.473174,4.638177,4.265331,1.479374,5.036272,1.646177,1.768995,5.045219,4.278969,1.740438,4.849638,4.226469,1.535696,5.006208,4.240541,1.533322,5800152,Rest
5.185302,4.256269,1.474185,4.619605,4.28692,1.487802,5.038781,1.643909,1.769614,5.044064,4.277063,1.740686,4.851314,4.22754,1.536293,4.995818,4.253599,1.539246,5800199,Rest
5.355932,4.193354,1.514564,4.620044,4.292471,1.490256,5.041362,1.641645,1.770051,5.042475,4.270343,1.741297,4.97777,4.178356,1.565768,4.999756,4.252135,1.540443,5800292,Rest
5.181118,4.286388,1.470549,4.613066,4.308274,1.495072,5.041655,1.637912,1.770025,5.041097,4.264666,1.741904,4.846266,4.246624,1.532201,4.998155,4.2595,1.543262,5800370,Rest
5.185594,4.283704,1.471723,4.605639,4.30863,1.498441,5.041445,1.63717,1.769987,5.040796,4.26388,1.742012,4.849344,4.244511,1.533079,4.992896,4.258708,1.545877,5800386,Rest
5.183602,4.284726,1.471393,4.599024,4.310594,1.499511,5.041536,1.636958,1.769965,5.040626,4.262961,1.742052,4.847816,4.245196,1.532836,4.987735,4.260345,1.546448,5800402,Rest
5.183446,4.283505,1.47161,4.582945,4.310018,1.496711,5.041199,1.636649,1.7699,5.040886,4.262479,1.742013,4.847561,4.244131,1.533032,4.97226,4.265435,1.54367,5800448,Rest
5.343928,4.185739,1.510576,4.583711,4.310255,1.495758,5.040058,1.636766,1.769705,5.041395,4.261525,1.741951,4.967795,4.170604,1.562331,4.972517,4.266219,1.5429,5800480,Rest
5.18119,4.266613,1.471453,4.582482,4.30912,1.4939,5.039857,1.636949,1.769651,5.041674,4.260909,1.741893,4.845742,4.231111,1.533055,4.970352,4.266471,1.541394,5800511,Rest
5.180707,4.267374,1.471783,4.583847,4.308684,1.493955,5.040987,1.637335,1.769239,5.042198,4.261037,1.741792,4.845568,4.231151,1.53343,4.971658,4.265972,1.54146,5800558,Rest
5.178209,4.267927,1.471603,4.58474,4.301051,1.491351,5.04074,1.637814,1.768891,5.042918,4.261155,1.741717,4.84376,4.231225,1.533384,4.97124,4.261504,1.539384,5800589,Rest
5.178215,4.268098,1.471546,4.592561,4.291258,1.489248,5.04284,1.638529,1.768252,5.043377,4.261101,1.741644,4.843883,4.231316,1.533346,4.97739,4.253411,1.537863,5800651,Rest
5.177406,4.268027,1.471308,4.600924,4.282512,1.48765,5.051503,1.639318,1.767484,5.044631,4.260951,1.741373,4.843369,4.231175,1.533161,4.984279,4.2462,1.536764,5800714,Rest
5.175659,4.269468,1.470627,4.603779,4.291719,1.487771,5.073397,1.637366,1.769561,5.048293,4.26183,1.740575,4.841635,4.232381,1.532462,4.986897,4.252688,1.536857,5800807,Rest
5.326879,4.198813,1.506909,4.605385,4.294587,1.487438,5.079721,1.636179,1.770451,5.049164,4.260896,1.740368,4.954543,4.178847,1.559631,4.98813,4.254926,1.536613,5800823,Rest
5.148669,4.270014,1.465255,4.607708,4.299035,1.487039,5.09069,1.632255,1.772152,5.049656,4.26076,1.740232,4.820593,4.232116,1.528322,4.989976,4.258842,1.53634,5800854,Rest
5.151894,4.272273,1.46583,4.609548,4.302757,1.486629,5.110355,1.632632,1.774352,5.049555,4.263554,1.739813,4.822628,4.234138,1.528638,4.991523,4.263623,1.536048,5800885,Rest
5.152734,4.273389,1.466723,4.888181,4.236256,1.490512,5.123098,1.633579,1.775901,5.050133,4.266519,1.739464,4.822628,4.234147,1.529323,5.200357,4.214749,1.53899,5800916,Rest
5.152219,4.273812,1.466993,4.628387,4.33716,1.481997,5.136205,1.635196,1.776376,5.04947,4.268057,1.739243,4.821833,4.234448,1.529526,5.005523,4.291914,1.532666,5800948,Rest
5.14468,4.280777,1.466223,4.885016,4.251371,1.491233,5.151029,1.637523,1.777221,5.048411,4.272593,1.738851,4.815517,4.239419,1.528958,5.196048,4.232446,1.539574,5800979,Rest
5.142935,4.283301,1.467055,4.886507,4.244347,1.490829,5.163669,1.640279,1.777319,5.048185,4.27705,1.738512,4.813168,4.240736,1.529627,5.1963,4.233815,1.539706,5801010,Rest
5.139641,4.289985,1.467317,4.598203,4.366552,1.482629,5.17166,1.642243,1.777555,5.047277,4.279161,1.738365,4.809968,4.24476,1.52983,4.977437,4.331974,1.532993,5801041,Rest
5.134467,4.301887,1.467107,4.590096,4.360618,1.482852,5.183664,1.644121,1.778412,5.045953,4.280418,1.738291,4.805384,4.253448,1.529644,4.969419,4.328156,1.53324,5801072,Rest
5.121057,4.310919,1.464951,4.585752,4.360568,1.479624,5.188887,1.644781,1.778838,5.044313,4.281365,1.738237,4.794615,4.259716,1.527949,4.962865,4.330508,1.530726,5801104,Rest
5.117165,4.316477,1.464293,4.590497,4.322151,1.477196,5.193944,1.64606,1.779753,5.041724,4.28469,1.738076,4.79037,4.264512,1.527185,4.965341,4.305625,1.529196,5801244,Rest
5.112331,4.322628,1.462505,4.615732,4.301362,1.475996,5.195406,1.647967,1.781312,5.037983,4.290132,1.737664,4.785954,4.270875,1.525483,4.986156,4.284423,1.529233,5801306,Rest
5.123733,4.318799,1.464153,4.599277,4.306388,1.478625,5.195059,1.649535,1.781793,5.035421,4.293227,1.737417,4.794245,4.269661,1.52656,4.97277,4.289654,1.530996,5801322,Rest
5.140469,4.303582,1.465984,4.601285,4.297134,1.481628,5.189197,1.652756,1.782471,5.034418,4.296343,1.737116,4.806851,4.261127,1.527698,4.976878,4.280627,1.533388,5801353,Rest
5.142617,4.300389,1.466536,4.914046,4.250307,1.495268,5.183993,1.653005,1.782854,5.034867,4.297932,1.736907,4.808472,4.259211,1.528167,5.212764,4.243906,1.543835,5801384,Rest
5.140751,4.296248,1.467584,4.643653,4.250676,1.471828,5.178306,1.652781,1.783057,5.035571,4.299654,1.736584,4.806854,4.256126,1.529293,5.010138,4.243483,1.526209,5801416,Rest
5.144244,4.293086,1.467923,4.918223,4.227743,1.494896,5.173146,1.653244,1.783419,5.036592,4.300498,1.736345,4.809955,4.254175,1.529573,5.217226,4.224718,1.543476,5801447,Rest
5.144778,4.292037,1.468321,4.629833,4.265482,1.477237,5.171531,1.653191,1.783704,5.038625,4.30272,1.735855,4.810623,4.253376,1.530002,5.001169,4.252992,1.530235,5801478,Rest
5.150938,4.288819,1.469677,4.934131,4.268918,1.490797,5.169694,1.653658,1.783885,5.040213,4.303223,1.735494,4.815368,4.251183,1.531072,5.231282,4.254706,1.540609,5801509,Rest
5.154725,4.283958,1.470064,4.93297,4.265319,1.491113,5.16784,1.653488,1.783921,5.042293,4.30389,1.735083,4.818566,4.247663,1.531357,5.23113,4.25307,1.540678,5801556,Rest
5.155384,4.283159,1.470261,4.928983,4.260483,1.490924,5.167291,1.653297,1.783832,5.043842,4.304523,1.734807,4.819172,4.247001,1.531542,5.228246,4.250348,1.540385,5801587,Rest
5.156759,4.281029,1.470326,4.924119,4.249094,1.491351,5.166715,1.653937,1.783719,5.043824,4.305411,1.73467,4.820472,4.245863,1.53161,5.225179,4.245865,1.540049,5801618,Rest
